firm_code,year,TFP,Data,Industry,SOE,Incentive_F,Incentive_M,Senior_Edu,CEO_Edu,Ln_Age
207064011,2017,-0.5782007,0.4826389,Furniture manufacturing,0,0.083333336,0.27083334,13,1,1.7917595
207064012,2017,1.0557675,0.34722221,Clothing ,0,0.625,0.66666669,,1,2.7725887
207064019,2017,-2.2583148,0.22916667,Food manufacturing,0,0.625,0.52083331,12,0,2.5649493
207064020,2017,-1.9087086,0.15625,Food manufacturing,0,,,,0,1.0986123
207064021,2017,-0.42865524,0.63194442,Textile Industry,0,0.45833334,0.33333334,,1,2.4849067
207064023,2017,0.95123869,0.53819442,Textile Industry,0,0.79166669,0.60416669,15,1,2.3978953
207064027,2017,-0.2224213,0.59027779,Textile Industry,0,0.64583331,0.60416669,12,1,2.1972246
207064029,2017,0.63596946,0.39930555,Printing,0,0.625,,,1,1.3862944
207064033,2017,0.48073292,0.62847221,Metal product industry,0,0.5,0.45833334,14,1,2.9444389
207064035,2017,-0.17758077,0.6111111,Electrical machinery and equipment,1,,,15,1,2.1972246
207064036,2017,-0.89142978,0.5138889,"Education, art, sport and entertainment product",0,0.5625,0.25,6.75,0,2.0794415
207064038,2017,0.55801678,0.77777779,Metal product industry,0,0.47916669,0.41666669,,1,1.6094379
207064041,2017,-0.20529486,0.5173611,Clothing ,0,0.64583331,0.625,,1,2.7725887
207064046,2017,0.37712172,0.62847221,Nonmetallic mineral products industry,0,0.85416669,0.52083331,,1,2.6390574
207064047,2017,-0.32307839,0.61805558,Textile Industry,0,0.45833334,,,0,2.0794415
207064048,2017,-0.49938372,0.60416669,Textile Industry,0,0.54166669,0.60416669,14,1,2.7725887
207064049,2017,-0.32208768,0.27777779,Pharmaceutical industry,0,,0.27083334,13.5,1,2.5649493
207064050,2017,0.077664591,0.56597221,Metal product industry,0,,0.47916669,,1,2.6390574
207064051,2017,0.071175739,0.5486111,Food manufacturing,0,,,10.5,1,1.9459101
207064055,2017,-0.73290157,0.6076389,Nonmetallic mineral products industry,0,0.66666669,0.54166669,,1,1.3862944
207064056,2017,-1.2349224,0.43402779,Clothing ,0,,0.47916669,,0,1.3862944
207064057,2017,-0.20932934,0.11111111,Clothing ,0,,,15,1,1.3862944
208071005,2017,0.87904042,0.34722221,Automobile manufacturing industry,0,0.58333331,0.45833334,14,1,2.9957323
208071011,2017,1.4947349,0.71527779,Textile Industry,0,0.625,0.625,,1,2.4849067
208071014,2017,-0.4765515,0.65972221,Special equipment manufacturing industry,0,0.66666669,0.47916669,16,0,2.6390574
208071017,2017,-1.0051135,0.52777779,Textile Industry,0,0.72916669,0.60416669,13,1,2.8332133
208071018,2017,-2.6498263,0.3611111,Nonmetallic mineral products industry,0,0.8125,0.64583331,,0,2.3978953
208071019,2017,0.46912768,0.4861111,General equipment manufacturing industry,0,0.5,0.6875,15,1,2.5649493
208071027,2017,-0.889346,0.4375,Textile Industry,0,,0.47916669,13.5,0,0.69314718
208071029,2017,0.75413722,0.6111111,General equipment manufacturing industry,0,,0.60416669,12,1,2.7080503
208071030,2017,-2.1515424,0.5798611,"Computer, communications and other electronic equipment",0,0.72916669,0.66666669,12,1,1.7917595
208071031,2017,1.528005,0.58680558,Textile Industry,0,0.6875,0.6875,13.5,1,2.7080503
208071032,2017,-1.9456524,0.31944445,Others,0,0.375,0.3125,13.5,1,1.9459101
208071037,2017,1.6863085,0.35416666,Chemical industry,0,0.33333334,0.33333334,13.5,1,2.8903718
208071039,2017,1.1081022,0.33333334,Food manufacturing,0,0.47916669,0.45833334,9,0,1.7917595
208071042,2017,0.013084318,0.43055555,Food manufacturing,0,,,12,0,2.1972246
208071043,2017,-2.3868248,0.5,Textile Industry,0,0.66666669,0.66666669,12,1,1.6094379
208071044,2017,-1.4941542,0.53125,Pharmaceutical industry,0,0.58333331,0.58333331,16,1,2.0794415
208071047,2017,,0.69444442,Wood processing and wood product industry,1,,0.625,14.5,1,3.0910425
208071050,2017,0.5841946,0.16319445,Food manufacturing,0,,,0,0,2.0794415
208071051,2017,-0.86942524,0.34722221,Food manufacturing,0,,,9,0,1.7917595
208071053,2017,0.26064095,0.11111111,Farm and sideline food processing,0,,,12,0,2.3025851
208071055,2017,-1.1033293,0.16666667,Food manufacturing,0,,,12,0,1.3862944
208071056,2017,-0.849819,0.34027779,Special equipment manufacturing industry,0,,0.33333334,12,0,0.69314718
208071058,2017,-1.3564348,0.58680558,Farm and sideline food processing,0,,,,1,0.69314718
208071059,2017,1.1473068,0.3923611,Nonmetallic mineral products industry,0,0.54166669,0.54166669,9,0,2.0794415
208071060,2017,0.9413746,0.5138889,Pharmaceutical industry,0,,,12,1,1.0986123
209074002,2017,1.1124411,0.25694445,Food manufacturing,0,,,9,0,1.6094379
209074008,2017,0.66050971,0.3611111,Electrical machinery and equipment,0,0.5625,0.6875,13,0,2.7725887
209074011,2017,1.3336848,0.60416669,Special equipment manufacturing industry,0,0.5,0.5,15.666667,1,2.3978953
209074015,2017,0.46263027,0.4861111,Special equipment manufacturing industry,0,,,15,1,2.3025851
209074016,2017,0.71957272,0.63194442,Metal product industry,0,0.60416669,0.60416669,15,1,1.3862944
209074019,2017,0.51604545,0.30555555,Printing,0,0.5,0.6875,12,1,3.0445225
209074023,2017,-0.57583737,0.61805558,Paper and paper product industry,0,0.1875,0.3125,13.5,0,1.9459101
209074025,2017,,0.5138889,Textile Industry,0,,0.75,,0,2.6390574
209074028,2017,1.3983147,0.33333334,Textile Industry,0,0.66666669,,14,1,2.5649493
209074030,2017,-0.34912601,0.46875,Wood processing and wood product industry,0,,0.625,8,1,1.7917595
209074032,2017,1.9582967,0.40277779,Clothing ,0,0.625,0.5,14,1,3.1780539
209074034,2017,0.17525594,0.33333334,"Leather, fur, feathers and footwear industry",0,,0.9375,11,0,1.9459101
209074037,2017,0.69931579,0.48958334,Nonmetallic mineral products industry,0,0.6875,0.5625,12,1,2.1972246
209074042,2017,-0.10641578,0.77777779,Metal product industry,0,,,15,1,2.0794415
209074043,2017,0.031224899,0.44444445,Farm and sideline food processing,0,1,1,16,1,2.0794415
209074044,2017,-1.1026703,0.52777779,Textile Industry,0,0.25,0.1875,4.5,0,1.9459101
209074046,2017,1.5280647,0.41666666,Textile Industry,0,0.5625,0.54166669,12,1,2.5649493
209074048,2017,0.91686296,0.50347221,Pharmaceutical industry,0,0.75,0.75,14.333333,0,2.4849067
209074050,2017,0.000166888,0.43402779,General equipment manufacturing industry,0,,0.5,13.5,1,2.5649493
209074051,2017,0.2626996,0.32291666,Electrical machinery and equipment,0,0.5,0.6875,16,1,2.6390574
209074052,2017,,0.45833334,Clothing ,0,0.875,0.9375,,0,1.3862944
209074054,2017,2.198796,0.75347221,Special equipment manufacturing industry,0,0.625,0.6875,,1,1.3862944
209074055,2017,-0.7488302,0.5763889,Nonmetallic mineral products industry,0,0.5,0.5,12,0,2.6390574
209079003,2017,-2.3811452,0.67708331,Special equipment manufacturing industry,0,0.72916669,,14.333333,1,2.1972246
209079004,2017,1.0655143,0.3611111,Pharmaceutical industry,0,0.625,0.6875,13.5,1,2.7080503
209079007,2017,-0.13316219,0.65277779,Automobile manufacturing industry,0,0.60416669,0.72916669,,1,2.9444389
209079011,2017,,0.28472221,Metal product industry,0,0.375,0.375,,1,2.6390574
209079024,2017,-1.8359487,0.625,"Computer, communications and other electronic equipment",0,0.5,0.5,12,0,2.0794415
209079025,2017,0.64885449,0.47222221,General equipment manufacturing industry,0,0.41666669,0.54166669,13.5,0,2.3025851
209079027,2017,1.2618054,0.40277779,Nonmetallic mineral products industry,0,0.5625,0.5625,15,0,2.0794415
209079030,2017,-1.434222,0.3611111,Nonmetallic mineral products industry,0,0.5625,0.5625,13.5,0,2.3978953
209079034,2017,-0.65978158,0.2361111,Metal product industry,0,,,12,0,1.6094379
209079038,2017,,0.3888889,Nonmetallic mineral products industry,0,0.5,0.5625,9,0,2.3025851
209079041,2017,-0.071874164,0.375,Pharmaceutical industry,0,0.60416669,0.60416669,13.5,1,2.1972246
209079042,2017,,0.45833334,Wood processing and wood product industry,0,0.5625,0.54166669,13,1,2.1972246
209079043,2017,-1.1595542,0.097222224,Clothing ,0,,,6,0,1.7917595
209079044,2017,-1.2162553,0.27777779,Farm and sideline food processing,0,,,10.5,0,2.3978953
209079048,2017,0.47981685,0.40972221,Farm and sideline food processing,0,,,14.333333,1,1.7917595
209079049,2017,-1.5268987,0.34722221,Farm and sideline food processing,1,0.375,0.41666669,12,0,3.3672957
209079052,2017,-2.6033647,0.19444445,Paper and paper product industry,0,,,12,0,1.9459101
209079056,2017,-1.9116231,0.34722221,Electrical machinery and equipment,0,0.5625,0.4375,16,1,1.0986123
209079057,2017,-0.74270958,0.31944445,Furniture manufacturing,0,0.60416669,0.54166669,,0,0.69314718
209079058,2017,-1.3747871,0.3888889,Clothing ,0,0.25,0.5625,9,0,0.69314718
209079061,2017,-0.2930707,0.19444445,Clothing ,0,0.5,0.4375,9,0,1.3862944
211092002,2017,-1.6954664,0.55208331,Food manufacturing,0,0.4375,0.375,9,0,2.1972246
211092003,2017,0.76284081,0.44444445,Nonmetallic mineral products industry,0,0.375,,14,0,2.0794415
211092007,2017,-0.32991526,0.43402779,"Leather, fur, feathers and footwear industry",0,,,12,0,2.5649493
211092009,2017,-0.7139051,0.49305555,Nonmetallic mineral products industry,0,0.25,0.4375,13.5,1,1.9459101
211092010,2017,0.8150866,0.47569445,Nonmetallic mineral products industry,0,0.8125,,15,1,2.3978953
211092011,2017,-0.96696842,0.4236111,Farm and sideline food processing,0,,,9,0,2.6390574
211092012,2017,0.37064987,0.5173611,Nonmetallic mineral products industry,0,,,13.5,0,1.6094379
211092013,2017,0.058345445,0.57291669,Nonmetallic mineral products industry,0,,0.41666669,16,1,2.1972246
211092015,2017,0.020502742,0.31944445,Nonmetallic mineral products industry,0,,,12,0,1.3862944
211092016,2017,-0.16416258,0.44444445,Farm and sideline food processing,0,,0.60416669,14,0,2.9444389
211092017,2017,1.2478704,0.5451389,Farm and sideline food processing,0,,0.4375,16,0,2.4849067
211092019,2017,1.310872,0.5486111,"Wine, beverage and refined tea manufacturing",0,0.47916669,0.60416669,14,0,2.1972246
211092020,2017,1.1249353,0.52083331,Farm and sideline food processing,0,0.54166669,0.58333331,12,1,2.7725887
211092022,2017,1.5644561,0.4861111,"Computer, communications and other electronic equipment",0,0.875,0.9375,12,0,1.3862944
211092023,2017,-1.8789152,0.39583334,Special equipment manufacturing industry,0,0.875,0.60416669,10.5,0,1.9459101
211092024,2017,-0.25851494,0.3611111,Nonferrous metal industry,0,0.85416669,0.85416669,12,0,2.0794415
211092025,2017,-0.14243503,0.54166669,Food manufacturing,0,0.72916669,0.60416669,16,0,2.9444389
211092026,2017,-1.6418722,0.6111111,Nonmetallic mineral products industry,0,0.39583334,0.45833334,13.5,0,2.3025851
211092028,2017,-0.77778333,0.38194445,"Wine, beverage and refined tea manufacturing",0,,,15,1,3.1354942
211092029,2017,-1.377583,0.2361111,Food manufacturing,0,0.8125,0.3125,9,0,2.6390574
211092036,2017,1.2113806,0.47569445,"Education, art, sport and entertainment product",0,,0.5,9,0,1.9459101
211092052,2017,0.46901596,0.5138889,Nonmetallic mineral products industry,0,,,12,0,1.3862944
211092053,2017,-1.3250682,0.44444445,Nonmetallic mineral products industry,0,0.625,0.6875,12,0,1.0986123
211092054,2017,0.054165516,0.47222221,"Computer, communications and other electronic equipment",0,0.8125,0.5625,14,1,1.0986123
211092055,2017,-0.21948081,0.39583334,Nonmetallic mineral products industry,0,0.625,0.875,15,1,2.0794415
211092056,2017,-0.21948081,0.39583334,Nonmetallic mineral products industry,0,0.625,0.875,15,1,2.0794415
213102001,2017,-0.55770546,0.68402779,Printing,0,,,,1,2.7725887
213102002,2017,0.01209896,0.40972224,Textile Industry,0,0.41666669,0.41666669,,0,1.6094379
213102003,2017,,0.47222224,Clothing ,0,0.39583334,0.6875,,1,2.7725887
213102004,2017,-0.57924747,0.54166669,Rubber and plastic products industry,0,0.625,0.625,12,0,1.7917595
213102005,2017,-2.1396513,0.69444442,Clothing ,0,0.54166669,0.54166669,13.6,0,2.0794415
213102006,2017,-0.80642968,0.31944445,Clothing ,0,,0.6875,9,0,1.3862944
213102013,2017,,0.43055555,Textile Industry,0,0.79166669,0.79166669,13.5,1,2.8332133
213102017,2017,-1.9628501,0.52777779,Rubber and plastic products industry,0,,,13,0,2.3025851
213102018,2017,0.040340103,0.6111111,Special equipment manufacturing industry,0,0.60416669,0.60416669,,1,2.0794415
213102022,2017,-2.8022394,0.40277779,Rubber and plastic products industry,0,,,15,1,1.9459101
213102023,2017,-1.7530336,0.2361111,General equipment manufacturing industry,0,0.1875,,14,0,2.0794415
213102024,2017,-2.0651937,0.375,Textile Industry,0,,0.25,,1,2.7725887
213102031,2017,,0.5138889,Chemical industry,0,0.9375,0.9375,17,1,1.6094379
213102032,2017,-1.1110764,0.80555558,"Wine, beverage and refined tea manufacturing",0,0.72916669,0.79166669,16,1,2.6390574
213102035,2017,-0.51053387,0.5138889,Pharmaceutical industry,0,1,0.875,16,0,3.0445225
213102036,2017,-1.4841932,0.6111111,Special equipment manufacturing industry,0,0.72916669,0.72916669,12,0,2.1972246
213102041,2017,0.22390132,0.2361111,Clothing ,0,0.3125,0.4375,,0,1.6094379
213102042,2017,-0.91467839,0.21180555,"Railway, ship and other transportation equipment manufacturing",0,0.54166669,0.54166669,,1,1.6094379
213102043,2017,1.2656488,0.59027779,Textile Industry,1,0.47916669,0.60416669,15.5,0,1.9459101
213102047,2017,0.24873468,0.5138889,Automobile manufacturing industry,0,0.60416669,0.60416669,12,1,1.6094379
213102049,2017,,0.19444445,Rubber and plastic products industry,0,,,10.5,1,1.0986123
213102050,2017,-1.0200372,0.6111111,Textile Industry,0,0.4375,0.4375,15,0,2.0794415
213102052,2017,-2.911588,0.44444445,Others,0,0.6875,0.6875,22,1,1.9459101
213102054,2017,0.71575648,0.52777779,Electrical machinery and equipment,0,0.85416669,0.91666669,12.5,1,1.0986123
213102056,2017,-0.35707676,0.2361111,Clothing ,0,0.3125,0.25,9,0,1.0986123
214103004,2017,,0.55208331,General equipment manufacturing industry,0,0.5,0.5,14.333333,0,2.7080503
214103005,2017,-0.39674839,0.4548611,Nonmetallic mineral products industry,1,0.52083331,0.52083331,15,1,2.9444389
214103007,2017,-0.54663002,0.30902779,Clothing ,0,0.5625,0.75,13.5,1,2.8903718
214103010,2017,,0.70833331,Clothing ,0,0.41666669,0.5625,13,0,1.6094379
214103014,2017,-0.067152165,0.5625,Special equipment manufacturing industry,0,0.625,0.6875,13,1,2.8903718
214103015,2017,0.3462685,0.43402779,Special equipment manufacturing industry,0,0.625,0.625,8,0,2.4849067
214103016,2017,-0.68341178,0.4861111,Textile Industry,0,0.3125,0.54166669,13.5,0,2.3025851
214103017,2017,1.3772384,0.35069445,Clothing ,0,,,15,0,2.0794415
214103018,2017,1.2156839,0.6111111,Clothing ,0,0.35416669,0.29166669,13.333333,0,2.3025851
214103021,2017,1.0343866,0.56597221,Farm and sideline food processing,0,0.625,0.6875,15.333333,0,2.8332133
214103022,2017,-0.21036693,0.63194442,Clothing ,0,0.625,0.5625,14.333333,1,2.3025851
214103025,2017,0.76054418,0.51041669,Wood processing and wood product industry,0,0.75,0.75,12.25,1,1.9459101
214103030,2017,0.10573421,0.6701389,Clothing ,0,0.625,0.625,11.25,0,2.3978953
214103036,2017,0.87470239,0.7361111,Farm and sideline food processing,1,0.625,0.875,14,1,1.9459101
214103037,2017,-1.5346978,0.4861111,Farm and sideline food processing,0,0.5,0.5625,9,0,2.8903718
214103043,2017,,0.81597221,Textile Industry,1,0.375,0.375,9,1,3.4011974
214103045,2017,,0.4861111,Chemical industry,0,0.75,0.75,9,0,2.8332133
214103047,2017,1.0121853,0.52777779,Textile Industry,0,0.625,0.875,14,0,2.8332133
214103048,2017,-2.6314187,0.47222221,Metal product industry,0,0.41666669,0.41666669,13.666667,0,2.9957323
214103051,2017,-0.06966465,0.31944445,Metal product industry,0,0.875,0.8125,15.5,1,2.8903718
214103053,2017,-0.75264138,0.43055555,Farm and sideline food processing,0,0.5,0.5625,6,0,2.3978953
214103056,2017,1.1392828,0.4861111,Clothing ,0,0.625,0.6875,13.333333,0,0.69314718
214103057,2017,-0.078173116,0.55555558,Farm and sideline food processing,0,,,15,1,0.69314718
214103059,2017,-2.1090558,0.5173611,"Wine, beverage and refined tea manufacturing",0,,0.625,15,0,0.69314718
214103060,2017,-1.69701,0.30555555,Textile Industry,0,0.85416669,0.54166669,13.5,0,1.3862944
215104003,2017,0.33892345,0.2638889,Clothing ,0,0.5,0.6875,15.5,1,0.69314718
215104005,2017,-0.83574355,0.45833334,Special equipment manufacturing industry,0,0.39583334,0.5625,12,1,2.5649493
215104006,2017,-0.47103697,0.2361111,Paper and paper product industry,0,0.75,0.6875,10.5,0,2.0794415
215104010,2017,0.40067419,0.62152779,Farm and sideline food processing,0,0.875,0.875,,1,2.5649493
215104011,2017,-0.96609241,0.31944445,General equipment manufacturing industry,0,0.75,0.5625,,1,2.0794415
215104013,2017,0.68947428,0.4861111,Textile Industry,0,0.72916669,0.85416669,,0,2.5649493
215104016,2017,0.46428564,0.46527779,Chemical industry,0,0.625,0.9375,15.5,1,2.3978953
215104023,2017,-0.54814911,0.43055555,Pharmaceutical industry,0,0.6875,0.6875,13.5,1,2.7080503
215104024,2017,1.6519645,0.43402779,Others,0,0.6875,0.75,15,1,2.8903718
215104026,2017,-0.26242742,0.3888889,Others,0,0.6875,0.6875,15,0,1.9459101
215104027,2017,1.2173188,0.34722224,General equipment manufacturing industry,0,0.29166669,0.22916667,15,1,2.9957323
215104029,2017,-3.1406045,0.27777779,Textile Industry,0,0.625,0.66666669,12,0,2.7080503
215104031,2017,1.0887839,0.46875,Electrical machinery and equipment,0,0.5625,0.8125,12,0,2.1972246
215104034,2017,0.97895223,0.31944445,Others,0,0.75,0.75,15.25,1,2.8903718
215104037,2017,0.89319867,0.31944445,Special equipment manufacturing industry,0,0.6875,0.6875,10.5,1,2.7080503
215104041,2017,0.98886281,0.5,Chemical industry,0,0.75,0.5625,12,0,2.5649493
215104044,2017,0.83609414,0.55555558,"Railway, ship and other transportation equipment manufacturing",0,0.75,0.5625,15,0,2.6390574
215104046,2017,-1.3123715,0.19444445,Clothing ,0,0.5625,0.47916669,,0,2.3978953
215104051,2017,-0.30312997,0.30555555,Nonmetallic mineral products industry,0,0.5625,,15,0,2.6390574
